Start Time,Year,Month,Day,Hour,Longitude,Latitude,Province Code,Reference Object,Hail Diameter (mm)
6/27/2019 18:10,2019,6,27,18,-70.50408,47.44241,QC,estimated 20mm,20
6/27/2019 20:30,2019,6,27,20,-80.05501,48.18399,ON,estimated 26mm,26
6/27/2019 21:00,2019,6,27,21,-80.03303,48.15101,ON,estimated 21mm,21
6/27/2019 21:50,2019,6,27,21,-71.23955,48.4236,QC,estimated 25mm,25
6/27/2019 23:00,2019,6,27,23,-71.13988,46.49667,QC,estimated 20mm,20
6/27/2019 23:00,2019,6,27,23,-73.89036,45.46101,QC,estimated 20mm,20
6/27/2019 23:50,2019,6,27,23,-70.80699,46.65301,QC,estimated 20mm,20
6/28/2019 1:10,2019,6,28,1,-74.07658,45.71822,QC,estimated 20mm,20
6/28/2019 1:20,2019,6,28,1,-73.98014,45.62488,QC,estimated 25mm,25
6/30/2019 17:40,2019,6,30,17,-71.13851,48.35167,QC,estimated 25mm,25
7/3/2019 21:55,2019,7,3,21,-67.03235,45.84816,NB,quarter,24
7/9/2019 18:00,2019,7,9,18,-54.61035,48.95441,NL,pea,8
7/11/2019 21:15,2019,7,11,21,-75.08937,45.3107,ON,quarter,24
7/11/2019 21:20,2019,7,11,21,-75.08937,45.3107,ON,quarter,24
7/14/2019 18:45,2019,7,14,18,-65.2701,47.52954,NB,nickel,21
7/14/2019 19:40,2019,7,14,19,-64.68963,47.72722,NB,nickel,21
7/14/2019 19:40,2019,7,14,19,-64.62346,47.739,NB,nickel,21
7/19/2019 17:20,2019,7,19,17,-81.26725,43.05872,ON,estimated 50mm,50
7/25/2019 18:50,2019,7,25,18,-94.48939,49.76704,ON,quarter,24
7/26/2019 20:41,2019,7,26,20,-91.61817,48.75975,ON,quarter,24
7/26/2019 22:50,2019,7,26,22,-90.06667,48.63333,ON,ping pong,40
8/3/2019 1:30,2019,8,3,1,-113.57299,53.51027,AB,baseball,74
8/3/2019 17:30,2019,8,3,17,-66.93207,47.96899,NB,nickel,21
8/3/2019 17:40,2019,8,3,17,-66.77838,47.98528,NB,nickel,21
8/4/2019 17:30,2019,8,4,17,-55.6575,48.92767,NL,small,5
8/9/2019 16:15,2019,8,9,16,-72.95676,46.48849,QC,estimated 20mm,20
8/9/2019 16:24,2019,8,9,16,-70.94266,45.66597,QC,dime,18
8/9/2019 16:36,2019,8,9,16,-73.08652,46.25336,QC,estimated 10mm,10
8/9/2019 16:42,2019,8,9,16,-72.82234,46.5001,QC,estimated 20mm,20
8/9/2019 18:00,2019,8,9,18,-72.39549,46.86185,QC,estimated 15mm,15
8/9/2019 18:20,2019,8,9,18,-71.30555,46.10283,QC,quarter,24
8/9/2019 19:18,2019,8,9,19,-71.95896,46.05567,QC,estimated 20mm,20
8/9/2019 20:12,2019,8,9,20,-70.82313,46.8926,QC,estimated 15mm,15
8/9/2019 20:34,2019,8,9,20,-77.50787,44.12089,ON,nickel,21
8/10/2019 16:30,2019,8,10,16,-64.91551,46.06437,NB,estimated 21mm,21
8/10/2019 17:40,2019,8,10,17,-64.5647,46.237,NB,estimated 38mm,38
8/10/2019 18:30,2019,8,10,18,-64.74866,46.09528,NB,estimated 24mm,24
8/10/2019 19:30,2019,8,10,19,-60.32608,53.30168,NL,small,5
8/10/2019 20:25,2019,8,10,20,-72.65654,46.48759,QC,estimated 15mm,15
8/11/2019 17:30,2019,8,11,17,-57.58937,49.01304,NL,estimated 18mm,18
8/12/2019 20:25,2019,8,12,20,-74.75282,45.49307,ON,estimated 30mm,30
8/12/2019 21:50,2019,8,12,21,-71.26229,49.88827,QC,estimated 15mm,15
8/13/2019 1:30,2019,8,13,1,-70.90548,48.45102,QC,estimated 10mm,10
8/13/2019 1:50,2019,8,13,1,-69.33189,47.8979,QC,dime,18
8/13/2019 2:00,2019,8,13,2,-69.19441,47.95185,QC,dime,18
8/13/2019 23:00,2019,8,13,23,-57.91515,49.59048,NL,pea,8
8/15/2019 18:30,2019,8,15,18,-82.71522,42.14282,ON,smaller than golf ball,35
8/17/2019 18:54,2019,8,17,18,-79.52901,44.46856,ON,estimated 50mm,50
9/23/2019 22:35,2019,9,23,22,-74.482,46.11041,QC,estimated 20mm,20
10/1/2019 17:49,2019,10,1,17,-75.00778,44.9555,ON,larger than quarter,27
10/16/2019 7:55,2019,10,16,7,-80.39569,43.69478,ON,dime,18
10/16/2019 8:15,2019,10,16,8,-80.09431,43.91998,ON,pea,8
3/29/2020 17:30,2020,3,29,17,-79.32876,43.03722,ON,pea,8
3/29/2020 17:55,2020,3,29,17,-80.92217,43.56581,ON,small,5
4/8/2020 1:26,2020,4,8,1,-81.30947,43.0189,ON,golf ball,43
4/8/2020 1:35,2020,4,8,1,-82.42809,42.5936,ON,loonie,26.5
4/8/2020 1:45,2020,4,8,1,-82.31429,42.48849,ON,estimated 20mm,20
4/8/2020 1:56,2020,4,8,1,-80.74293,42.8528,ON,quarter,24
4/8/2020 2:00,2020,4,8,2,-83.08725,42.04539,ON,pea,8
4/8/2020 2:03,2020,4,8,2,-82.0386,42.40582,ON,nickel,21
4/9/2020 18:10,2020,4,9,18,-83.03636,42.31494,ON,marble,16
4/9/2020 19:00,2020,4,9,19,-81.50271,42.66379,ON,marble,16
4/19/2020 23:26,2020,4,19,23,-75.64595,45.01639,ON,pea,8
5/3/2020 22:30,2020,5,3,22,-73.35271,46.35913,QC,marble,16
5/3/2020 23:35,2020,5,3,23,-72.94322,46.25599,QC,dime,18
5/3/2020 23:45,2020,5,3,23,-72.50671,46.36225,QC,estimated 10mm,10
5/4/2020 0:00,2020,5,4,0,-72.43506,46.35062,QC,marble,16
5/26/2020 20:33,2020,5,26,20,-80.93142,48.61814,ON,golf ball,43
5/26/2020 20:48,2020,5,26,20,-80.79405,48.54448,ON,loonie,26.5
5/26/2020 21:41,2020,5,26,21,-80.32974,48.4292,ON,unknown,
5/28/2020 18:00,2020,5,28,18,-65.04978,47.52822,NB,loonie,26.5
5/28/2020 18:00,2020,5,28,18,-65.01529,47.50478,NB,quarter,24
5/28/2020 18:00,2020,5,28,18,-65.17089,47.52584,NB,loonie,26.5
6/3/2020 0:45,2020,6,3,0,-81.51301,43.9634,ON,loonie,26.5
6/3/2020 0:50,2020,6,3,0,-81.40462,43.91821,ON,loonie,26.5
6/3/2020 1:20,2020,6,3,1,-79.46284,43.86584,ON,estimated 20mm,20
6/3/2020 1:30,2020,6,3,1,-81.31166,43.88795,ON,marble,16
6/3/2020 2:04,2020,6,3,2,-80.7074,43.75779,ON,quarter,24
6/3/2020 2:06,2020,6,3,2,-80.73028,43.68573,ON,nickel,21
6/3/2020 2:08,2020,6,3,2,-80.7542,43.64851,ON,estimated 15mm,15
6/3/2020 2:35,2020,6,3,2,-79.65155,43.54523,ON,loonie,26.5
6/3/2020 2:36,2020,6,3,2,-79.63189,43.52306,ON,estimated 20mm,20
6/3/2020 2:36,2020,6,3,2,-79.64283,43.5574,ON,estimated 1 inch,25
6/3/2020 2:39,2020,6,3,2,-79.58563,43.55162,ON,quarter,24
6/3/2020 3:10,2020,6,3,3,-78.94735,42.94395,ON,golf ball,43
6/3/2020 3:30,2020,6,3,3,-79.24826,42.99216,ON,quarter,24
6/3/2020 21:38,2020,6,3,21,-77.22743,44.19492,ON,quarter,24
6/5/2020 16:20,2020,6,5,16,-79.46284,43.86584,ON,estimated 20mm,20
6/6/2020 17:15,2020,6,6,17,-79.11637,45.14875,ON,pea,8
6/6/2020 18:55,2020,6,6,18,-77.38323,44.16276,ON,estimated 15mm,15
6/6/2020 19:55,2020,6,6,19,-71.25434,46.15335,QC,estimated 30mm,30
6/6/2020 19:55,2020,6,6,19,-71.30555,46.10283,QC,estimated 30mm,30
6/6/2020 20:30,2020,6,6,20,-70.93905,46.05546,QC,estimated 10mm,10
6/6/2020 22:15,2020,6,6,22,-76.99256,44.32203,ON,ice cube,29
6/6/2020 22:15,2020,6,6,22,-76.98426,44.29759,ON,estimated 10mm,10
6/8/2020 3:30,2020,6,8,3,-94.55658,49.75864,ON,marble,16
6/8/2020 4:00,2020,6,8,4,-93.39011,49.8606,ON,pea,8
6/9/2020 17:00,2020,6,9,17,-63.17761,46.29386,PE,pea,8
6/10/2020 20:00,2020,6,10,20,-83.02503,42.26737,ON,golf ball,43
6/10/2020 21:36,2020,6,10,21,-83.10248,42.23554,ON,walnut,35
6/10/2020 21:39,2020,6,10,21,-83.01667,42.3167,ON,estimated 50mm,50
6/10/2020 21:39,2020,6,10,21,-83.01113,42.31324,ON,estimated 50mm,50
6/18/2020 3:45,2020,6,18,3,-87.35953,52.98453,ON,estimated 15mm,15
6/19/2020 18:25,2020,6,19,18,-79.56295,44.1149,ON,pea,8
6/19/2020 21:30,2020,6,19,21,-73.57632,45.24209,QC,marble,16
6/21/2020 19:30,2020,6,21,19,-71.02132,46.43903,QC,pea,8
6/21/2020 19:48,2020,6,21,19,-80.92269,43.44443,ON,nickel,21
6/27/2020 23:18,2020,6,27,23,-82.73964,42.03787,ON,quarter,24
6/28/2020 22:45,2020,6,28,22,-75.69719,45.42153,ON,quarter,24
7/3/2020 21:30,2020,7,3,21,-91.33333,52.95,ON,estimated 20mm,20
7/3/2020 23:00,2020,7,3,23,-66.876,50.02125,QC,estimated 24mm,24
7/4/2020 23:10,2020,7,4,23,-82.54167,49.44583,ON,estimated 20mm,20
7/5/2020 2:05,2020,7,5,2,-80.6474,47.9392,ON,estimated 20mm,20
7/5/2020 2:10,2020,7,5,2,-79.65812,47.51487,ON,walnut,35
7/5/2020 20:40,2020,7,5,20,-70.27167,49.66167,QC,mothball,15
7/8/2020 16:30,2020,7,8,16,-75.0191,45.61928,QC,estimated 30mm,30
7/8/2020 18:40,2020,7,8,18,-72.90242,45.50202,QC,estimated 20mm,20
7/8/2020 18:40,2020,7,8,18,-72.2021,45.36334,QC,estimated 10mm,10
7/8/2020 18:50,2020,7,8,18,-73.59822,45.45587,QC,small,5
7/8/2020 21:20,2020,7,8,21,-72.54598,49.00334,QC,estimated 30mm,30
7/9/2020 17:00,2020,7,9,17,-65.91813,46.93015,NB,loonie,26.5
7/9/2020 18:30,2020,7,9,18,-60.32608,53.30168,NL,shot,8
7/9/2020 19:00,2020,7,9,19,-67.39213,47.51192,NB,nickel,21
7/9/2020 21:00,2020,7,9,21,-65.50591,47.02957,NB,pea,8
7/29/2020 15:45,2020,7,29,15,-72.33588,48.59322,QC,estimated 12mm,12
7/29/2020 22:30,2020,7,29,22,-64.61271,46.33092,NB,toonie,28
7/29/2020 22:50,2020,7,29,22,-73.38333,46.26667,QC,marble,16
7/30/2020 21:05,2020,7,30,21,-70.67035,46.12292,QC,estimated 12mm,12
7/30/2020 21:30,2020,7,30,21,-73.49248,45.84697,QC,estimated 12mm,12
8/15/2020 23:41,2020,8,15,23,-94.55658,49.75864,ON,estimated 15mm,15
8/17/2020 19:20,2020,8,17,19,-77.28288,45.89826,ON,golf ball,43
8/17/2020 19:52,2020,8,17,19,-76.68333,45.73333,QC,estimated 10mm,10
8/18/2020 1:00,2020,8,18,1,-72.1341,48.32566,QC,estimated 10mm,10
8/18/2020 1:15,2020,8,18,1,-71.65277,48.55046,QC,estimated 10mm,10
8/18/2020 17:05,2020,8,18,17,-73.4214,46.05371,QC,estimated 21mm,21
9/30/2020 20:27,2020,9,30,20,-79.71956,43.22722,ON,estimated 18mm,18
9/30/2020 21:20,2020,9,30,21,-79.95375,43.17084,ON,estimated 18mm,18
10/23/2020 19:17,2020,10,23,19,-80.87152,43.91346,ON,loonie,26.5
10/23/2020 19:29,2020,10,23,19,-80.73587,43.98109,ON,golf ball,43
10/23/2020 19:38,2020,10,23,19,-79.93368,44.76877,ON,tennis,67
10/23/2020 19:38,2020,10,23,19,-79.89219,44.74952,ON,hen egg,50
10/23/2020 19:44,2020,10,23,19,-80.2169,44.50077,ON,ping pong,40
10/23/2020 20:01,2020,10,23,20,-79.92654,44.65372,ON,ping pong,40
10/23/2020 20:06,2020,10,23,20,-79.85494,44.67565,ON,golf ball,43
10/23/2020 20:20,2020,10,23,20,-79.75723,44.74141,ON,golf ball,43
10/23/2020 20:21,2020,10,23,20,-79.71774,44.75513,ON,ping pong,40
10/23/2020 20:48,2020,10,23,20,-79.3175,44.83964,ON,quarter,24
10/23/2020 21:10,2020,10,23,21,-79.73022,44.44714,ON,estimated 20mm,20
10/23/2020 21:15,2020,10,23,21,-79.68402,44.48199,ON,quarter,24
10/23/2020 21:30,2020,10,23,21,-79.41968,44.60825,ON,estimated 40mm,40
10/23/2020 21:36,2020,10,23,21,-79.34399,44.65325,ON,estimated 10mm,10
10/23/2020 22:14,2020,10,23,22,-80.18722,44.22284,ON,nickel,21
10/23/2020 22:29,2020,10,23,22,-80.09365,44.01295,ON,nickel,21
10/23/2020 22:54,2020,10,23,22,-79.68072,44.26262,ON,quarter,24
3/11/2021 21:50,2021,3,11,21,-80.46869,43.55867,ON,nickel,21
3/11/2021 22:04,2021,3,11,22,-79.42191,44.3111,ON,nickel,21
3/25/2021 3:10,2021,3,25,3,-79.07726,43.255,ON,ping pong,40
3/25/2021 3:57,2021,3,25,3,-79.24686,43.15937,ON,half dollar,31
4/25/2021 19:12,2021,4,25,19,-75.89868,45.30882,ON,pea,8
4/25/2021 19:40,2021,4,25,19,-75.68195,45.31921,ON,estimated 10mm,10
4/25/2021 19:44,2021,4,25,19,-75.68317,45.28153,ON,pea,8
4/25/2021 19:48,2021,4,25,19,-75.59885,45.3184,ON,pea,8
4/25/2021 20:42,2021,4,25,20,-75.08937,45.3107,ON,pea,8
4/27/2021 20:20,2021,4,27,20,-79.30788,45.03896,ON,estimated 10mm,10
4/27/2021 23:11,2021,4,27,23,-81.48057,43.34728,ON,estimated 10mm,10
4/27/2021 23:23,2021,4,27,23,-79.41968,44.60825,ON,pea,8
5/16/2021 17:30,2021,5,16,17,-64.72876,44.54555,NS,pea,8
5/17/2021 19:00,2021,5,17,19,-63.9219,44.98968,NS,marble,16
5/18/2021 21:00,2021,5,18,21,-64.35253,45.06794,NS,small,5
5/18/2021 22:30,2021,5,18,22,-64.56618,44.30314,NS,small,5
5/20/2021 23:40,2021,5,20,23,-104.57363,50.4415,SK,pea,8
6/4/2021 21:10,2021,6,4,21,-92.307,50.28923,ON,severe,25
6/5/2021 0:19,2021,6,5,0,-89.44957,48.68062,ON,quarter,24
6/5/2021 19:10,2021,6,5,19,-114.12681,50.94793,AB,pea,8
6/5/2021 22:00,2021,6,5,22,-114.37179,62.45397,NT,pea,8
6/10/2021 13:35,2021,6,10,13,-110.09167,50.47094,AB,nickel,21
6/10/2021 16:00,2021,6,10,16,-60.22363,46.1437,NS,pea,8
6/13/2021 23:18,2021,6,13,23,-79.14885,43.08326,ON,nickel,21
6/19/2021 18:30,2021,6,19,18,-68.17399,47.39268,NB,estimated 40mm,40
6/19/2021 20:00,2021,6,19,20,-67.39213,47.51192,NB,dime,18
6/29/2021 18:40,2021,6,29,18,-80.31443,43.36162,ON,marble,16
6/29/2021 19:15,2021,6,29,19,-79.38318,43.65323,ON,quarter,24
6/29/2021 21:20,2021,6,29,21,-80.52041,43.46426,ON,quarter,24
7/1/2021 18:49,2021,7,1,18,-63.60471,44.97773,NS,unknown,
7/1/2021 22:25,2021,7,1,22,-79.95813,43.3363,ON,quarter,24
7/6/2021 2:30,2021,7,6,2,-113.30186,49.19878,AB,dime,18
7/11/2021 1:30,2021,7,11,1,-105,50.81195,SK,marble,16
7/16/2021 1:29,2021,7,16,1,-101.23799,50.42099,MB,pea,8
7/18/2021 4:30,2021,7,18,4,-105.18348,53.75769,SK,estimated 25mm,25
7/19/2021 12:00,2021,7,19,12,-99.46677,50.2277,MB,estimated 45mm,45
7/19/2021 14:36,2021,7,19,14,-99.61227,49.10316,MB,pea,8
7/19/2021 15:30,2021,7,19,15,-98.08889,49.13763,MB,pea,8
7/22/2021 19:20,2021,7,22,19,-114.86305,52.38629,AB,pea,8
7/27/2021 16:09,2021,7,27,16,-64.13104,44.99029,NS,nickel,21
7/27/2021 20:18,2021,7,27,20,-61.2652,45.72445,NS,pea,8
7/29/2021 16:25,2021,7,29,16,-113.12583,54.0363,AB,dime,18
8/7/2021 17:40,2021,8,7,17,-102.93977,55.17153,SK,large,25
8/19/2021 5:15,2021,8,19,5,-99.03887,51.02604,MB,pea,8
8/23/2021 5:06,2021,8,23,5,-106.83043,51.9109,SK,pea,8
8/23/2021 21:10,2021,8,23,21,-113.37505,50.6243,AB,pea,8
8/24/2021 2:35,2021,8,24,2,-104.72254,50.09793,SK,dime,18
8/24/2021 3:30,2021,8,24,3,-107.99605,51.44861,SK,marble,16
8/24/2021 9:45,2021,8,24,9,-100.00272,49.76197,MB,quarter,24
8/24/2021 11:00,2021,8,24,11,-99.67147,49.54603,MB,pea,8
9/1/2021 4:00,2021,9,1,4,-112.13333,51.45,AB,unknown,
9/7/2021 21:17,2021,9,7,21,-80.92728,44.05174,ON,toonie,28
9/14/2021 21:45,2021,9,14,21,-80.08548,45.41168,ON,ping pong,40
9/14/2021 21:45,2021,9,14,21,-81.26508,44.6296,ON,ping pong,40
4/22/2022 16:00,2022,4,22,16,-64.31884,44.37701,NS,unknown,
5/8/2022 20:00,2022,5,8,20,-103.6246,50.69592,SK,unknown,7
5/26/2022 22:12,2022,5,26,22,-99.84265,51.14702,MB,dime,18
5/26/2022 22:24,2022,5,26,22,-99.78,51.06222,MB,dime,18
6/5/2022 18:00,2022,6,5,18,-66.68482,45.891,NB,dime,18
6/11/2022 0:30,2022,6,11,0,-106.33183,52.66226,SK,pea,8
6/12/2022 22:40,2022,6,12,22,-105.76519,53.38619,SK,pea,8
6/19/2022 21:00,2022,6,19,21,-114.07188,51.04473,AB,pea,8
6/21/2022 0:30,2022,6,21,0,-119.15,55.93333,AB,blueberry,10
6/22/2022 21:52,2022,6,22,21,-104.68348,53.4895,SK,dime,18
6/23/2022 13:35,2022,6,23,13,-113.77311,52.24207,AB,pea,8
6/23/2022 20:00,2022,6,23,20,-113.9502,52.02739,AB,pea,8
6/23/2022 18:55,2022,6,23,18,-111.92597,51.64442,AB,pea,8
6/23/2022 21:46,2022,6,23,21,-113.42742,53.61906,AB,pea,8
6/23/2022 16:05,2022,6,23,16,-115.14721,50.91725,AB,small,5
6/29/2022 22:25,2022,6,29,22,-113.73066,52.46847,AB,pea,8
6/29/2022 22:04,2022,6,29,22,-113.79542,52.38088,AB,pea,8
6/29/2022 22:30,2022,6,29,22,-111.34674,50.28081,AB,small,5
6/29/2022 21:10,2022,6,29,21,-105.4472,51.71701,SK,loonie,26.5
6/24/2022 22:15,2022,6,24,22,-97.11077,49.67282,MB,toonie,28
6/22/2022 21:00,2022,6,22,21,-113.29574,53.54119,AB,loonie,26.5
6/23/2022 13:35,2022,6,23,13,-114.11988,51.79504,AB,pea,8
6/26/2022 21:12,2022,6,26,21,-114.07683,54.11657,AB,toonie,28
6/26/2022 23:25,2022,6,26,23,-113.49382,53.54612,AB,pea,8
6/26/2022 20:15,2022,6,26,20,-111.37904,56.72666,AB,pea,8
6/24/2022 3:10,2022,6,24,3,-100.91612,50.68849,MB,nickel,21
6/24/2022 1:39,2022,6,24,1,-101.28664,50.62447,MB,baseball,74
6/24/2022 4:12,2022,6,24,4,-100.17741,50.52797,MB,loonie,26.5
6/24/2022 3:45,2022,6,24,3,-100.57689,50.56488,MB,tennis,67
6/28/2022 0:10,2022,6,28,0,-114.793,52.5199,AB,golf ball,43
6/24/2022 6:10,2022,6,24,6,-99.08945,50.3879,MB,toonie,28
6/24/2022 7:15,2022,6,24,7,-99.96362,50.65784,MB,toonie,28
6/28/2022 0:55,2022,6,28,0,-115.2842,52.41041,AB,estimated half inch,13
6/24/2022 3:20,2022,6,24,3,-100.81087,50.66834,MB,baseball,74
6/24/2022 6:10,2022,6,24,6,-98.55801,49.53274,MB,toonie,28
6/24/2022 4:48,2022,6,24,4,-99.84506,50.49267,MB,pea,8
6/24/2022 7:30,2022,6,24,7,-99.96362,50.65784,MB,tennis,67
6/27/2022 23:43,2022,6,27,23,-98.29247,49.97357,MB,quarter,24
6/27/2022 23:40,2022,6,27,23,-98.19594,49.66697,MB,pea,8
6/28/2022 0:45,2022,6,28,0,-96.69121,49.53031,MB,pea,8
6/28/2022 1:42,2022,6,28,1,-98.77819,49.96617,MB,pea,8
6/27/2022 23:30,2022,6,27,23,-98.51452,49.88927,MB,toonie,28
6/28/2022 0:36,2022,6,28,0,-96.88918,49.59081,MB,pea,8
6/23/2022 23:35,2022,6,23,23,-107.21669,50.61125,SK,nickel,21
6/23/2022 23:50,2022,6,23,23,-102.51252,50.85091,SK,nickel,21
6/23/2022 21:49,2022,6,23,21,-109.909,50.65532,SK,pea,8
6/28/2022 1:18,2022,6,28,1,-114.55525,52.32644,AB,estimated 19mm,19
6/28/2022 2:04,2022,6,28,2,-114.73948,52.09358,AB,dime,18
6/28/2022 2:35,2022,6,28,2,-114.03466,51.93276,AB,hen egg,50
6/24/2022 2:00,2022,6,24,2,-103.73837,51.26366,SK,nickel,21
6/24/2022 2:20,2022,6,24,2,-105.25946,51.09467,SK,toonie,28
6/28/2022 1:55,2022,6,28,1,-114.1648,52.12343,AB,golf ball,43
6/24/2022 3:14,2022,6,24,3,-104.70583,50.93336,SK,dime,18
6/24/2022 4:14,2022,6,24,4,-102.47419,50.68439,SK,loonie,26.5
6/25/2022 19:35,2022,6,25,19,-106.10159,53.39661,SK,pea,8
6/25/2022 19:00,2022,6,25,19,-105.91507,53.60948,SK,pea,8
6/25/2022 23:20,2022,6,25,23,-104.6143,52.86084,SK,quarter,24
6/25/2022 22:30,2022,6,25,22,-106.67016,52.1579,SK,pea,8
7/2/2022 23:45,2022,7,2,23,-65.2701,47.52954,NB,quarter,24
7/2/2022 19:00,2022,7,2,19,-66.67221,48.0074,QC,dime,18
7/6/2022 17:50,2022,7,6,17,-101.41563,50.99318,MB,nickel,21
7/7/2022 19:45,2022,7,7,19,-114.66603,51.7327,AB,dime,18
7/8/2022 20:50,2022,7,8,20,-114.21502,52.05419,AB,nickel,21
7/8/2022 23:00,2022,7,8,23,-108.29746,52.77648,SK,pea,8
7/9/2022 2:30,2022,7,9,2,-113.36618,52.84065,AB,dime,18
7/16/2022 3:15,2022,7,16,3,-104.26878,50.49212,SK,pea,8
7/18/2022 16:35,2022,7,18,16,-112.77983,49.87776,AB,quarter,24
7/16/2022 21:00,2022,7,16,21,-114.8344,51.81406,AB,ping pong,40
7/16/2022 23:15,2022,7,16,23,-114.63378,51.70831,AB,unknown,64
7/17/2022 1:05,2022,7,17,1,-113.53627,51.38429,AB,ping pong,40
7/17/2022 1:40,2022,7,17,1,-114.11988,51.79504,AB,unknown,38
7/17/2022 1:40,2022,7,17,1,-113.79653,52.43416,AB,unknown,38
7/17/2022 3:30,2022,7,17,3,-113.88957,52.18168,AB,estimated 28mm,28
7/19/2022 23:40,2022,7,19,23,-113.14218,52.2807,AB,marble,16
7/18/2022 2:15,2022,7,18,2,-105.15562,50.39324,SK,golf ball,43
7/20/2022 2:35,2022,7,20,2,-110.77538,52.00977,AB,pea,8
7/19/2022 22:40,2022,7,19,22,-113.93622,52.46393,AB,estimated 32mm,32
7/19/2022 21:50,2022,7,19,21,-114.23567,52.63958,AB,ping pong,40
7/20/2022 1:15,2022,7,20,1,-112.38104,51.9734,AB,hen egg,50
7/17/2022 0:00,2022,7,17,0,-115.2842,52.41041,AB,pea,8
8/1/2022 23:00,2022,8,1,23,-120.99862,56.32783,BC,nickel,21
8/1/2022 22:30,2022,8,1,22,-121.20712,51.67123,BC,unknown,
8/4/2022 21:45,2022,8,4,21,-113.86483,51.09567,AB,pea,8
8/4/2022 23:15,2022,8,4,23,-114.6393,51.79707,AB,dime,18
8/1/2022 4:00,2022,8,1,4,-117.72345,53.36851,AB,pea,8
8/11/2022 22:05,2022,8,11,22,-120.81369,50.03551,BC,dime,18
8/13/2022 2:20,2022,8,13,2,-116.57448,53.56789,AB,toonie,28
8/14/2022 0:10,2022,8,14,0,-117.2809,55.06863,AB,nickel,21
8/13/2022 23:25,2022,8,13,23,-106.29149,52.3261,SK,dime,18
8/16/2022 22:20,2022,8,16,22,-102.28485,49.83249,SK,pea,8
7/4/2022 22:54,2022,7,4,22,-70.42569,48.25554,QC,estimated 15mm,15
7/15/2022 18:45,2022,7,15,18,-64.67349,48.34711,QC,marble,16
7/24/2022 18:30,2022,7,24,18,-67.39213,47.51192,NB,quarter,24
7/29/2022 21:00,2022,7,29,21,-65.01529,47.50478,NB,toonie,28
8/3/2017 0:40,2017,8,3,0,-73.61586,45.2615,QC,estimated 10mm,10
8/23/2017 16:45,2017,8,23,16,-66.37579,50.2133,QC,estimated 10mm,10
8/10/2018 18:00,2018,8,10,18,-64.53469,46.2202,NB,golf ball,43
5/17/2021 19:00,2021,5,17,19,-62.84543,45.57561,NS,quarter,24
7/18/2016 6:15,2016,7,18,6,-112.86861,49.42364,AB,pea,8
7/19/2016 9:05,2016,7,19,9,-104.58984,50.41765,SK,nickel,21
8/23/2016 2:15,2016,8,23,2,-107.03122,53.83348,SK,quarter,24
5/14/2017 19:18,2017,5,14,19,-104.04898,52.8474,SK,pea,8
5/14/2017 19:20,2017,5,14,19,-104.6143,52.86084,SK,small,5
5/14/2017 22:23,2017,5,14,22,-103.80147,51.94451,SK,marble,16
6/8/2017 23:35,2017,6,8,23,-114.50095,49.63584,AB,nickel,21
6/8/2017 23:55,2017,6,8,23,-114.43746,49.60747,AB,toonie,28
6/20/2017 21:45,2017,6,20,21,-114.89686,53.10646,AB,quarter,24
6/20/2017 22:45,2017,6,20,22,-114.89686,53.10646,AB,toonie,28
6/20/2017 23:20,2017,6,20,23,-114.13035,53.0178,AB,loonie,26.5
6/27/2017 23:21,2017,6,27,23,-114.10656,51.25536,AB,toonie,28
6/28/2017 2:55,2017,6,28,2,-111.89626,50.5855,AB,estimated 24mm,24
7/2/2017 22:00,2017,7,2,22,-113.67022,61.17091,NT,dime,18
7/3/2017 1:32,2017,7,3,1,-115.63817,54.29799,AB,dime,18
7/6/2017 1:12,2017,7,6,1,-101.67572,50.16365,SK,tennis,67
7/6/2017 1:30,2017,7,6,1,-100.91271,50.49005,MB,golf ball,43
7/6/2017 1:45,2017,7,6,1,-101.06006,50.41611,MB,larger than golf ball,50
7/6/2017 2:05,2017,7,6,2,-101.52567,49.83483,SK,quarter,24
7/6/2017 3:00,2017,7,6,3,-101.60171,49.3904,SK,nickel,21
7/6/2017 3:00,2017,7,6,3,-100.93253,49.84867,MB,nickel,21
7/6/2017 3:10,2017,7,6,3,-101.07893,49.91749,MB,quarter,24
7/6/2017 3:15,2017,7,6,3,-100.33443,50.03375,MB,toonie,28
7/29/2017 3:43,2017,7,29,3,-102.80465,50.92945,SK,nickel,21
7/29/2017 4:13,2017,7,29,4,-102.47393,51.21745,SK,larger than toonie,32
7/26/2018 21:00,2018,7,26,21,-114.50259,49.63506,AB,nickel,21
8/2/2018 4:34,2018,8,2,4,-108.7421,51.05383,SK,estimated 21mm,21
6/9/2019 0:27,2019,6,9,0,-114.99195,52.37934,AB,estimated 21mm,21
6/9/2019 0:34,2019,6,9,0,-114.63378,51.70831,AB,estimated 32mm,32
6/9/2019 1:20,2019,6,9,1,-114.46786,51.19099,AB,quarter,24
6/24/2020 0:40,2020,6,24,0,-111.28095,53.97042,AB,estimated 24mm,24
7/23/2020 23:30,2020,7,23,23,-114.63939,51.79708,AB,nickel,21
8/3/2020 2:50,2020,8,3,2,-118.72171,54.86517,AB,ping pong,40
5/18/2021 17:35,2021,5,18,17,-113.9502,52.02739,AB,nickel,21
5/18/2021 23:00,2021,5,18,23,-109.98555,53.27591,SK,pea,8
5/22/2021 7:40,2021,5,22,7,-97.33978,49.88245,MB,small,5
